soc_code,soc_code_onet,occ_title,task_id,skill,skill_requirement_pre,skill_requirement_post_genai
53-20,53-2012.00,Commercial Pilots,20831,social,4.625,3.625
53-20,53-2012.00,Commercial Pilots,20831,technical,4.833333333333333,4.083333333333333
53-20,53-2012.00,Commercial Pilots,20831,verbal,5.0,4.0
53-20,53-2021.00,Air Traffic Controllers,12728,manual,2.5,1.75
53-20,53-2021.00,Air Traffic Controllers,12728,math,5.0,3.0
53-20,53-2021.00,Air Traffic Controllers,12728,social,5.0,3.875
53-20,53-2021.00,Air Traffic Controllers,12728,technical,4.833333333333333,3.8333333333333335
53-20,53-2021.00,Air Traffic Controllers,12728,verbal,5.0,4.0
53-20,53-2021.00,Air Traffic Controllers,12729,manual,2.75,1.75
53-20,53-2021.00,Air Traffic Controllers,12729,math,5.0,3.0
53-20,53-2021.00,Air Traffic Controllers,12729,social,4.625,3.625
53-20,53-2021.00,Air Traffic Controllers,12729,technical,4.916666666666667,4.25
53-20,53-2021.00,Air Traffic Controllers,12729,verbal,5.0,4.0
53-20,53-2021.00,Air Traffic Controllers,12730,manual,2.75,2.0
53-20,53-2021.00,Air Traffic Controllers,12730,math,5.0,3.0
53-20,53-2021.00,Air Traffic Controllers,12730,social,3.875,2.875
53-20,53-2021.00,Air Traffic Controllers,12730,technical,4.75,3.75
53-20,53-2021.00,Air Traffic Controllers,12730,verbal,4.666666666666667,3.6666666666666665
53-20,53-2021.00,Air Traffic Controllers,12731,manual,3.5,2.25
53-20,53-2021.00,Air Traffic Controllers,12731,math,5.0,3.0
53-20,53-2021.00,Air Traffic Controllers,12731,social,4.25,3.375
53-20,53-2021.00,Air Traffic Controllers,12731,technical,4.916666666666667,3.4166666666666665
53-20,53-2021.00,Air Traffic Controllers,12731,verbal,5.333333333333333,4.333333333333333
53-20,53-2021.00,Air Traffic Controllers,12732,manual,2.25,1.75
53-20,53-2021.00,Air Traffic Controllers,12732,math,5.0,3.0
53-20,53-2021.00,Air Traffic Controllers,12732,social,5.0,3.875
53-20,53-2021.00,Air Traffic Controllers,12732,technical,5.166666666666667,4.083333333333333
53-20,53-2021.00,Air Traffic Controllers,12732,verbal,5.333333333333333,4.333333333333333
53-20,53-2021.00,Air Traffic Controllers,12733,manual,2.25,1.75
53-20,53-2021.00,Air Traffic Controllers,12733,math,3.0,2.0
53-20,53-2021.00,Air Traffic Controllers,12733,social,3.875,2.875
53-20,53-2021.00,Air Traffic Controllers,12733,technical,4.0,2.8333333333333335
53-20,53-2021.00,Air Traffic Controllers,12733,verbal,4.666666666666667,3.6666666666666665
53-20,53-2021.00,Air Traffic Controllers,12734,manual,2.0,1.75
53-20,53-2021.00,Air Traffic Controllers,12734,math,5.0,4.0
53-20,53-2021.00,Air Traffic Controllers,12734,social,5.125,4.125
53-20,53-2021.00,Air Traffic Controllers,12734,technical,5.0,3.9166666666666665
53-20,53-2021.00,Air Traffic Controllers,12734,verbal,4.666666666666667,3.6666666666666665
53-20,53-2021.00,Air Traffic Controllers,12735,manual,2.5,2.0
53-20,53-2021.00,Air Traffic Controllers,12735,math,5.0,4.0
53-20,53-2021.00,Air Traffic Controllers,12735,social,4.0,3.0
53-20,53-2021.00,Air Traffic Controllers,12735,technical,4.5,3.4166666666666665
53-20,53-2021.00,Air Traffic Controllers,12735,verbal,5.0,3.6666666666666665
53-20,53-2021.00,Air Traffic Controllers,12736,manual,3.25,2.0
53-20,53-2021.00,Air Traffic Controllers,12736,math,4.0,3.0
53-20,53-2021.00,Air Traffic Controllers,12736,social,5.0,4.0
53-20,53-2021.00,Air Traffic Controllers,12736,technical,4.666666666666667,3.6666666666666665
53-20,53-2021.00,Air Traffic Controllers,12736,verbal,5.0,3.6666666666666665
53-20,53-2021.00,Air Traffic Controllers,12737,manual,2.25,1.75
53-20,53-2021.00,Air Traffic Controllers,12737,math,5.0,4.0
53-20,53-2021.00,Air Traffic Controllers,12737,social,4.75,3.625
53-20,53-2021.00,Air Traffic Controllers,12737,technical,5.5,4.416666666666667
53-20,53-2021.00,Air Traffic Controllers,12737,verbal,4.666666666666667,3.6666666666666665
53-20,53-2021.00,Air Traffic Controllers,12738,manual,3.0,2.25
53-20,53-2021.00,Air Traffic Controllers,12738,math,5.0,4.0
53-20,53-2021.00,Air Traffic Controllers,12738,social,4.5,3.5
53-20,53-2021.00,Air Traffic Controllers,12738,technical,4.583333333333333,3.5
53-20,53-2021.00,Air Traffic Controllers,12738,verbal,5.0,4.0
53-20,53-2021.00,Air Traffic Controllers,12739,manual,3.25,2.25
53-20,53-2021.00,Air Traffic Controllers,12739,math,5.0,3.0
53-20,53-2021.00,Air Traffic Controllers,12739,social,4.25,3.25
53-20,53-2021.00,Air Traffic Controllers,12739,technical,4.166666666666667,3.3333333333333335
53-20,53-2021.00,Air Traffic Controllers,12739,verbal,4.666666666666667,3.6666666666666665
53-20,53-2021.00,Air Traffic Controllers,12740,manual,3.5,2.5
53-20,53-2021.00,Air Traffic Controllers,12740,math,5.0,3.0
53-20,53-2021.00,Air Traffic Controllers,12740,social,5.125,4.125
53-20,53-2021.00,Air Traffic Controllers,12740,technical,4.916666666666667,3.75
53-20,53-2021.00,Air Traffic Controllers,12740,verbal,5.0,3.6666666666666665
53-20,53-2021.00,Air Traffic Controllers,12741,manual,2.25,1.5
53-20,53-2021.00,Air Traffic Controllers,12741,math,4.0,3.0
53-20,53-2021.00,Air Traffic Controllers,12741,social,4.75,3.5
53-20,53-2021.00,Air Traffic Controllers,12741,technical,4.583333333333333,3.5833333333333335
53-20,53-2021.00,Air Traffic Controllers,12741,verbal,4.333333333333333,3.3333333333333335
53-20,53-2021.00,Air Traffic Controllers,12742,manual,2.75,2.0
53-20,53-2021.00,Air Traffic Controllers,12742,math,4.0,3.0
53-20,53-2021.00,Air Traffic Controllers,12742,social,4.0,2.875
53-20,53-2021.00,Air Traffic Controllers,12742,technical,4.25,3.1666666666666665
53-20,53-2021.00,Air Traffic Controllers,12742,verbal,5.0,4.0
53-20,53-2021.00,Air Traffic Controllers,12743,manual,3.5,2.25
53-20,53-2021.00,Air Traffic Controllers,12743,math,4.0,3.0
53-20,53-2021.00,Air Traffic Controllers,12743,social,3.75,2.5
53-20,53-2021.00,Air Traffic Controllers,12743,technical,4.5,3.1666666666666665
53-20,53-2021.00,Air Traffic Controllers,12743,verbal,4.333333333333333,3.3333333333333335
53-20,53-2021.00,Air Traffic Controllers,12744,manual,4.25,3.25
53-20,53-2021.00,Air Traffic Controllers,12744,math,5.0,3.0
53-20,53-2021.00,Air Traffic Controllers,12744,social,3.625,2.625
53-20,53-2021.00,Air Traffic Controllers,12744,technical,4.25,3.25
53-20,53-2021.00,Air Traffic Controllers,12744,verbal,4.333333333333333,3.3333333333333335
53-20,53-2021.00,Air Traffic Controllers,12745,manual,2.5,1.75
53-20,53-2021.00,Air Traffic Controllers,12745,math,5.0,3.0
53-20,53-2021.00,Air Traffic Controllers,12745,social,4.25,3.25
53-20,53-2021.00,Air Traffic Controllers,12745,technical,4.416666666666667,3.0833333333333335
53-20,53-2021.00,Air Traffic Controllers,12745,verbal,5.333333333333333,4.0
53-20,53-2021.00,Air Traffic Controllers,12746,manual,2.25,1.5
53-20,53-2021.00,Air Traffic Controllers,12746,math,5.0,3.0
53-20,53-2021.00,Air Traffic Controllers,12746,social,4.0,3.0
53-20,53-2021.00,Air Traffic Controllers,12746,technical,5.166666666666667,3.6666666666666665
53-20,53-2021.00,Air Traffic Controllers,12746,verbal,5.0,4.0
53-20,53-2021.00,Air Traffic Controllers,12747,manual,2.25,1.75
53-20,53-2021.00,Air Traffic Controllers,12747,math,5.0,3.0
53-20,53-2021.00,Air Traffic Controllers,12747,social,4.5,3.375
53-20,53-2021.00,Air Traffic Controllers,12747,technical,5.083333333333333,3.5833333333333335
53-20,53-2021.00,Air Traffic Controllers,12747,verbal,5.0,4.0
53-20,53-2021.00,Air Traffic Controllers,12748,manual,2.0,1.75
53-20,53-2021.00,Air Traffic Controllers,12748,math,4.0,3.0
53-20,53-2021.00,Air Traffic Controllers,12748,social,3.625,2.5
53-20,53-2021.00,Air Traffic Controllers,12748,technical,3.1666666666666665,2.3333333333333335
53-20,53-2021.00,Air Traffic Controllers,12748,verbal,3.6666666666666665,3.0
53-20,53-2021.00,Air Traffic Controllers,12749,manual,1.75,2.5
53-20,53-2021.00,Air Traffic Controllers,12749,math,3.0,2.0
53-20,53-2021.00,Air Traffic Controllers,12749,social,2.5,1.75
53-20,53-2021.00,Air Traffic Controllers,12749,technical,3.1666666666666665,2.0833333333333335
53-20,53-2021.00,Air Traffic Controllers,12749,verbal,4.0,2.6666666666666665
53-20,53-2021.00,Air Traffic Controllers,20691,manual,2.5,1.75
53-20,53-2021.00,Air Traffic Controllers,20691,math,5.0,4.0
53-20,53-2021.00,Air Traffic Controllers,20691,social,4.875,3.875
53-20,53-2021.00,Air Traffic Controllers,20691,technical,4.583333333333333,3.5
53-20,53-2021.00,Air Traffic Controllers,20691,verbal,5.0,3.6666666666666665
53-20,53-2022.00,Airfield Operations Specialists,10613,manual,4.25,3.0
53-20,53-2022.00,Airfield Operations Specialists,10613,math,5.0,4.0
53-20,53-2022.00,Airfield Operations Specialists,10613,social,4.625,3.625
53-20,53-2022.00,Airfield Operations Specialists,10613,technical,4.833333333333333,3.8333333333333335
53-20,53-2022.00,Airfield Operations Specialists,10613,verbal,5.0,4.0
53-20,53-2022.00,Airfield Operations Specialists,10614,manual,4.25,3.25
53-20,53-2022.00,Airfield Operations Specialists,10614,math,5.0,4.0
53-20,53-2022.00,Airfield Operations Specialists,10614,social,5.125,4.0
53-20,53-2022.00,Airfield Operations Specialists,10614,technical,5.25,3.9166666666666665
53-20,53-2022.00,Airfield Operations Specialists,10614,verbal,5.0,4.0
53-20,53-2022.00,Airfield Operations Specialists,10615,manual,2.75,2.0
53-20,53-2022.00,Airfield Operations Specialists,10615,math,4.0,3.0
53-20,53-2022.00,Airfield Operations Specialists,10615,social,4.75,3.75
53-20,53-2022.00,Airfield Operations Specialists,10615,technical,4.333333333333333,3.0833333333333335
53-20,53-2022.00,Airfield Operations Specialists,10615,verbal,5.0,4.0
53-20,53-2022.00,Airfield Operations Specialists,10616,manual,4.0,3.0
53-20,53-2022.00,Airfield Operations Specialists,10616,math,5.0,3.0
53-20,53-2022.00,Airfield Operations Specialists,10616,social,4.625,3.5
53-20,53-2022.00,Airfield Operations Specialists,10616,technical,4.416666666666667,3.4166666666666665
53-20,53-2022.00,Airfield Operations Specialists,10616,verbal,4.666666666666667,3.3333333333333335
53-20,53-2022.00,Airfield Operations Specialists,10617,manual,3.75,2.75
53-20,53-2022.00,Airfield Operations Specialists,10617,math,4.0,2.0
53-20,53-2022.00,Airfield Operations Specialists,10617,social,4.25,3.375
53-20,53-2022.00,Airfield Operations Specialists,10617,technical,4.083333333333333,3.0
53-20,53-2022.00,Airfield Operations Specialists,10617,verbal,4.666666666666667,3.6666666666666665
53-20,53-2022.00,Airfield Operations Specialists,10618,manual,3.25,2.25
53-20,53-2022.00,Airfield Operations Specialists,10618,math,4.0,3.0
53-20,53-2022.00,Airfield Operations Specialists,10618,social,4.875,3.75
53-20,53-2022.00,Airfield Operations Specialists,10618,technical,4.333333333333333,3.0833333333333335
53-20,53-2022.00,Airfield Operations Specialists,10618,verbal,5.0,4.0
53-20,53-2022.00,Airfield Operations Specialists,10619,manual,2.75,1.75
53-20,53-2022.00,Airfield Operations Specialists,10619,math,3.0,2.0
53-20,53-2022.00,Airfield Operations Specialists,10619,social,3.625,2.375
53-20,53-2022.00,Airfield Operations Specialists,10619,technical,3.6666666666666665,2.8333333333333335
53-20,53-2022.00,Airfield Operations Specialists,10619,verbal,4.666666666666667,3.6666666666666665
53-20,53-2022.00,Airfield Operations Specialists,10620,manual,3.25,2.25
53-20,53-2022.00,Airfield Operations Specialists,10620,math,5.0,3.0
53-20,53-2022.00,Airfield Operations Specialists,10620,social,4.5,3.5
53-20,53-2022.00,Airfield Operations Specialists,10620,technical,4.666666666666667,3.25
53-20,53-2022.00,Airfield Operations Specialists,10620,verbal,5.0,4.0
53-20,53-2022.00,Airfield Operations Specialists,10621,manual,3.0,2.0
53-20,53-2022.00,Airfield Operations Specialists,10621,math,3.0,2.0
53-20,53-2022.00,Airfield Operations Specialists,10621,social,4.5,3.375
53-20,53-2022.00,Airfield Operations Specialists,10621,technical,3.8333333333333335,2.75
53-20,53-2022.00,Airfield Operations Specialists,10621,verbal,4.666666666666667,3.6666666666666665
53-20,53-2022.00,Airfield Operations Specialists,10622,manual,4.75,3.75
53-20,53-2022.00,Airfield Operations Specialists,10622,math,5.0,4.0
53-20,53-2022.00,Airfield Operations Specialists,10622,social,4.75,3.75
53-20,53-2022.00,Airfield Operations Specialists,10622,technical,5.083333333333333,3.8333333333333335
53-20,53-2022.00,Airfield Operations Specialists,10622,verbal,4.666666666666667,3.6666666666666665
53-20,53-2022.00,Airfield Operations Specialists,10623,manual,3.5,2.25
53-20,53-2022.00,Airfield Operations Specialists,10623,math,3.0,2.0
53-20,53-2022.00,Airfield Operations Specialists,10623,social,4.0,2.875
53-20,53-2022.00,Airfield Operations Specialists,10623,technical,4.0,2.5833333333333335
53-20,53-2022.00,Airfield Operations Specialists,10623,verbal,4.333333333333333,3.0
53-20,53-2022.00,Airfield Operations Specialists,10624,manual,2.0,1.5
53-20,53-2022.00,Airfield Operations Specialists,10624,math,4.0,2.0
53-20,53-2022.00,Airfield Operations Specialists,10624,social,3.0,2.0
53-20,53-2022.00,Airfield Operations Specialists,10624,technical,3.5833333333333335,2.4166666666666665
53-20,53-2022.00,Airfield Operations Specialists,10624,verbal,4.333333333333333,3.3333333333333335
53-20,53-2022.00,Airfield Operations Specialists,10625,manual,2.5,2.0
53-20,53-2022.00,Airfield Operations Specialists,10625,math,4.0,3.0
53-20,53-2022.00,Airfield Operations Specialists,10625,social,3.375,2.125
53-20,53-2022.00,Airfield Operations Specialists,10625,technical,3.4166666666666665,2.25
53-20,53-2022.00,Airfield Operations Specialists,10625,verbal,4.0,2.6666666666666665
53-20,53-2022.00,Airfield Operations Specialists,10626,manual,3.0,2.0
53-20,53-2022.00,Airfield Operations Specialists,10626,math,5.0,3.0
53-20,53-2022.00,Airfield Operations Specialists,10626,social,5.125,4.125
53-20,53-2022.00,Airfield Operations Specialists,10626,technical,4.333333333333333,3.1666666666666665
53-20,53-2022.00,Airfield Operations Specialists,10626,verbal,5.0,3.6666666666666665
53-20,53-2022.00,Airfield Operations Specialists,10627,manual,2.5,1.75
53-20,53-2022.00,Airfield Operations Specialists,10627,math,5.0,3.0
53-20,53-2022.00,Airfield Operations Specialists,10627,social,4.875,3.5
53-20,53-2022.00,Airfield Operations Specialists,10627,technical,4.416666666666667,3.1666666666666665
53-20,53-2022.00,Airfield Operations Specialists,10627,verbal,4.333333333333333,3.3333333333333335
53-20,53-2022.00,Airfield Operations Specialists,10628,manual,2.0,2.25
53-20,53-2022.00,Airfield Operations Specialists,10628,math,5.0,3.0
53-20,53-2022.00,Airfield Operations Specialists,10628,social,4.75,3.75
53-20,53-2022.00,Airfield Operations Specialists,10628,technical,4.416666666666667,3.25
53-20,53-2022.00,Airfield Operations Specialists,10628,verbal,4.666666666666667,3.6666666666666665
53-20,53-2022.00,Airfield Operations Specialists,10629,manual,4.0,2.75
53-20,53-2022.00,Airfield Operations Specialists,10629,math,5.0,4.0
53-20,53-2022.00,Airfield Operations Specialists,10629,social,4.75,3.625
53-20,53-2022.00,Airfield Operations Specialists,10629,technical,4.75,3.5
53-20,53-2022.00,Airfield Operations Specialists,10629,verbal,5.0,3.6666666666666665
53-20,53-2022.00,Airfield Operations Specialists,10630,manual,3.5,2.5
53-20,53-2022.00,Airfield Operations Specialists,10630,math,5.0,3.0
53-20,53-2022.00,Airfield Operations Specialists,10630,social,4.625,3.375
53-20,53-2022.00,Airfield Operations Specialists,10630,technical,4.666666666666667,3.3333333333333335
53-20,53-2022.00,Airfield Operations Specialists,10630,verbal,5.0,3.6666666666666665
53-20,53-2022.00,Airfield Operations Specialists,10631,manual,2.0,1.5
53-20,53-2022.00,Airfield Operations Specialists,10631,math,5.0,3.0
53-20,53-2022.00,Airfield Operations Specialists,10631,social,4.5,3.5
53-20,53-2022.00,Airfield Operations Specialists,10631,technical,4.0,3.0
53-20,53-2022.00,Airfield Operations Specialists,10631,verbal,4.666666666666667,3.6666666666666665
53-20,53-2022.00,Airfield Operations Specialists,10632,manual,4.0,3.0
53-20,53-2022.00,Airfield Operations Specialists,10632,math,4.0,3.0
53-20,53-2022.00,Airfield Operations Specialists,10632,social,3.25,2.625
53-20,53-2022.00,Airfield Operations Specialists,10632,technical,4.416666666666667,3.1666666666666665
53-20,53-2022.00,Airfield Operations Specialists,10632,verbal,4.666666666666667,3.6666666666666665
53-20,53-2022.00,Airfield Operations Specialists,10633,manual,2.5,1.5
53-20,53-2022.00,Airfield Operations Specialists,10633,math,2.0,1.0
53-20,53-2022.00,Airfield Operations Specialists,10633,social,2.625,1.625
53-20,53-2022.00,Airfield Operations Specialists,10633,technical,2.5833333333333335,1.6666666666666667
53-20,53-2022.00,Airfield Operations Specialists,10633,verbal,3.6666666666666665,2.6666666666666665
53-20,53-2022.00,Airfield Operations Specialists,10634,manual,2.0,1.5
53-20,53-2022.00,Airfield Operations Specialists,10634,math,5.0,3.0
53-20,53-2022.00,Airfield Operations Specialists,10634,social,4.625,3.625
53-20,53-2022.00,Airfield Operations Specialists,10634,technical,4.25,3.0833333333333335
53-20,53-2022.00,Airfield Operations Specialists,10634,verbal,4.666666666666667,3.6666666666666665
53-20,53-2022.00,Airfield Operations Specialists,20456,manual,4.25,3.0
53-20,53-2022.00,Airfield Operations Specialists,20456,math,5.0,3.0
53-20,53-2022.00,Airfield Operations Specialists,20456,social,5.125,4.0
53-20,53-2022.00,Airfield Operations Specialists,20456,technical,4.416666666666667,3.4166666666666665
53-20,53-2022.00,Airfield Operations Specialists,20456,verbal,4.666666666666667,3.6666666666666665
53-20,53-2022.00,Airfield Operations Specialists,20457,manual,4.5,3.5
53-20,53-2022.00,Airfield Operations Specialists,20457,math,5.0,4.0
53-20,53-2022.00,Airfield Operations Specialists,20457,social,4.5,3.5
53-20,53-2022.00,Airfield Operations Specialists,20457,technical,4.416666666666667,3.0
53-20,53-2022.00,Airfield Operations Specialists,20457,verbal,4.666666666666667,3.3333333333333335
53-20,53-2031.00,Flight Attendants,9636,manual,2.75,2.0
53-20,53-2031.00,Flight Attendants,9636,math,2.0,1.0
53-20,53-2031.00,Flight Attendants,9636,social,4.875,3.875
53-20,53-2031.00,Flight Attendants,9636,technical,3.75,3.0
53-20,53-2031.00,Flight Attendants,9636,verbal,4.666666666666667,3.6666666666666665
